"","OTU","phylum","family","genus","soil","Abundace_mean","%","Strain"
"1144","ASV1246","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.978891820580475,"LBA21"
"1145","ASV1246","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.978891820580475,"LMM1"
"1146","ASV1246","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.978891820580475,"LMP1"
"1147","ASV1246","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LMX1"
"1148","ASV1270","Proteobacteria","Burkholderiaceae","Massilia","BX+",0,0.978494623655914,"LMS1"
"1149","ASV1382","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0,1,"LMG1"
"1150","ASV1382","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0,0.98961038961039,"LMG2"
"1151","ASV1524","Proteobacteria","Rhizobiaceae","Neorhizobium","BX+",0,0.98936170212766,"LMQ1"
"1152","ASV1538","Actinobacteria","Streptomycetaceae","Streptomyces","BX+",0,1,"LMF1"
"1153","ASV1638","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.986842105263158,"LSP13"
"1154","ASV1638","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.986842105263158,"LMA1"
"1155","ASV1638","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.986842105263158,"LMC3"
"1156","ASV1638","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.986842105263158,"LBH2"
"1157","ASV1638","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.986842105263158,"LBH3"
"1158","ASV1638","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.986842105263158,"LBH7"
"1159","ASV1638","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.986842105263158,"LBO4"
"1160","ASV1638","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.986842105263158,"LBO6"
"1161","ASV1638","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.986842105263158,"LWH4"
"1162","ASV1638","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.986842105263158,"LWH8"
"1163","ASV1638","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.986842105263158,"LWH9"
"1164","ASV1638","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.986842105263158,"LWS12"
"1165","ASV1638","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.984210526315789,"LWS2"
"1166","ASV1679","Proteobacteria","Burkholderiaceae","Noviherbaspirillum","BX+",0,0.970430107526882,"LMS1"
"1167","ASV1680","Actinobacteria","Microbacteriaceae","Lysinimonas","BX+",0,0.979020979020979,"LMX3"
"1168","ASV1680","Actinobacteria","Microbacteriaceae","Lysinimonas","BX+",0,0.976253298153034,"LBO11"
"1169","ASV1697","Proteobacteria","Burkholderiaceae",NA,"BX+",0,0.981182795698925,"LMU1"
"1170","ASV1697","Proteobacteria","Burkholderiaceae",NA,"BX+",0,0.978494623655914,"LMS1"
"1171","ASV1752","Firmicutes","Paenibacillaceae","Paenibacillus","BX+",0,1,"LPE13"
"1172","ASV1752","Firmicutes","Paenibacillaceae","Paenibacillus","BX+",0,0.989445910290237,"LPE13"
"1173","ASV1835","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.997361477572559,"LMX8"
"1174","ASV1835","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.989445910290237,"LMX1"
"1175","ASV1835","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981530343007916,"LBA21"
"1176","ASV1835","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981530343007916,"LMM1"
"1177","ASV1835","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981530343007916,"LMP1"
"1178","ASV1835","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LME1"
"1179","ASV1835","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LME2"
"1180","ASV1835","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LBA21"
"1181","ASV1835","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LMJ1"
"1182","ASV1875","Firmicutes","Paenibacillaceae","Paenibacillus","BX+",0,0.992084432717678,"LPE13"
"1183","ASV1875","Firmicutes","Paenibacillaceae","Paenibacillus","BX+",0,0.981530343007916,"LPE13"
"1184","ASV1917","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0,0.994722955145119,"LPA2"
"1185","ASV1917","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0,0.994722955145119,"LPA21"
"1186","ASV1917","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0,0.992084432717678,"LAR21"
"1187","ASV1917","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0,0.992084432717678,"LPA2"
"1188","ASV1917","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0,0.992084432717678,"LPA21"
"1189","ASV1917","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0,0.989445910290237,"LMD1"
"1190","ASV1917","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0,0.989445910290237,"LMD2"
"1191","ASV1917","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0,0.989445910290237,"LBS1"
"1192","ASV1917","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0,0.986807387862797,"LMX5"
"1193","ASV1917","Actinobacteria","Micrococcaceae","Paenarthrobacter","BX+",0,0.984168865435356,"LWH5"
"1194","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,1,"LMX3"
"1195","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMI62"
"1196","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMI11"
"1197","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMI13"
"1198","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMI14"
"1199","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMI15"
"1200","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMI18"
"1201","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMI51"
"1202","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMB2"
"1203","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMI1x"
"1204","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMI2x"
"1205","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMX2"
"1206","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMX6"
"1207","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMX7"
"1208","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LBO3"
"1209","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LWH10"
"1210","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LWO5"
"1211","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LBN1"
"1212","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LBN2"
"1213","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LBN3"
"1214","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LBN4"
"1215","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LBN7"
"1216","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMS4"
"1217","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LMS5"
"1218","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LTA2"
"1219","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LTA4"
"1220","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LWH11"
"1221","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LWH12"
"1222","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LWH13"
"1223","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LWO12"
"1224","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LWO13"
"1225","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.976253298153034,"LWO14"
"1226","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI111"
"1227","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI112"
"1228","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI121"
"1229","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI17"
"1230","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI22"
"1231","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI32"
"1232","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI522"
"1233","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI81"
"1234","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI11"
"1235","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI13"
"1236","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI14"
"1237","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI15"
"1238","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI18"
"1239","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LMI51"
"1240","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.973614775725594,"LTA6"
"1241","ASV2032","Actinobacteria","Microbacteriaceae","Leifsonia","BX+",0,0.970976253298153,"LMI1"
"1242","ASV2034","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.981481481481482,"LPD34"
"1243","ASV2034","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.981481481481482,"LST26"
"1244","ASV2034","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.981481481481482,"LPD2"
"1245","ASV2034","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.981481481481482,"LPD21"
"1246","ASV2034","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.981481481481482,"LPB4.O"
"1247","ASV2034","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LPD121"
"1248","ASV2034","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LPD22"
"1249","ASV2034","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LPD32"
"1250","ASV2034","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LPD33"
"1251","ASV2034","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LPD2"
"1252","ASV2034","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.970899470899471,"LPD21"
"1253","ASV2047","Firmicutes","Paenibacillaceae","Paenibacillus","BX+",0,0.994722955145119,"LPE13"
"1254","ASV2047","Firmicutes","Paenibacillaceae","Paenibacillus","BX+",0,0.984168865435356,"LPE13"
"1255","ASV2179","Proteobacteria","Burkholderiaceae","Pseudoduganella","BX+",0,0.978494623655914,"LMU1"
"1256","ASV2179","Proteobacteria","Burkholderiaceae","Pseudoduganella","BX+",0,0.970430107526882,"LMS1"
"1257","ASV2451","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.986807387862797,"LPA2"
"1258","ASV2451","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.986807387862797,"LPA21"
"1259","ASV2451","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.984168865435356,"LAR21"
"1260","ASV2451","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.984168865435356,"LPA2"
"1261","ASV2451","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.984168865435356,"LPA21"
"1262","ASV2451","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.976253298153034,"LWH5"
"1263","ASV2451","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.970976253298153,"LMD1"
"1264","ASV2451","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.970976253298153,"LMD2"
"1265","ASV2451","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.970976253298153,"LBS1"
"1266","ASV2483","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.986807387862797,"LPA2"
"1267","ASV2483","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.986807387862797,"LPA21"
"1268","ASV2483","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.986807387862797,"LMD1"
"1269","ASV2483","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.986807387862797,"LMD2"
"1270","ASV2483","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.986807387862797,"LBS1"
"1271","ASV2483","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.984168865435356,"LAR21"
"1272","ASV2483","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.984168865435356,"LPA2"
"1273","ASV2483","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.984168865435356,"LPA21"
"1274","ASV2483","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.984168865435356,"LMX5"
"1275","ASV2483","Actinobacteria","Micrococcaceae","Pseudarthrobacter","BX+",0,0.976253298153034,"LWH5"
"1276","ASV2542","Proteobacteria","Burkholderiaceae","Massilia","BX+",0,0.973118279569892,"LMU1"
"1277","ASV2577","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.994722955145119,"LMX8"
"1278","ASV2577","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LMX1"
"1279","ASV2577","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.978891820580475,"LBA21"
"1280","ASV2577","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.978891820580475,"LMM1"
"1281","ASV2577","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.978891820580475,"LMP1"
"1282","ASV2577","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LMA2"
"1283","ASV2577","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LME1"
"1284","ASV2577","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LME2"
"1285","ASV2577","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LMO1"
"1286","ASV2577","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LWS11"
"1287","ASV2653","Actinobacteria","Nocardioidaceae","Nocardioides","BX+",0,0.984126984126984,"LML1"
"1288","ASV2720","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.978835978835979,"LMY1"
"1289","ASV2720","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.976190476190476,"LMX11"
"1290","ASV2720","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.976190476190476,"LMX4"
"1291","ASV2720","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.976190476190476,"LMX9"
"1292","ASV2720","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.976190476190476,"LBN5"
"1293","ASV2720","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.976190476190476,"LMS3"
"1294","ASV2720","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.976190476190476,"LTA1"
"1295","ASV2720","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.976190476190476,"LTA7"
"1296","ASV2720","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.973544973544973,"LPD11"
"1297","ASV2720","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.973544973544973,"LPD12"
"1298","ASV2720","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.973544973544973,"LWO6"
"1299","ASV2720","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.973544973544973,"LTA3"
"1300","ASV2720","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.973544973544973,"LWO15"
"1301","ASV2720","Proteobacteria","Pseudomonadaceae","Pseudomonas","BX+",0,0.973544973544973,"LWS2.2"
"1302","ASV2876","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LBA21"
"1303","ASV2876","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LMM1"
"1304","ASV2876","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LMP1"
"1305","ASV2876","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LMX1"
"1306","ASV2876","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LMX8"
"1307","ASV2876","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LME1"
"1308","ASV2876","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LME2"
"1309","ASV2876","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LBA21"
"1310","ASV2876","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LMJ1"
"1311","ASV2898","Firmicutes","Paenibacillaceae","Paenibacillus","BX+",0,1,"KSC1"
"1312","ASV2942","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,0.997368421052632,"LRH12"
"1313","ASV2942","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,0.997368421052632,"LRH13"
"1314","ASV2942","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,0.997368421052632,"LRH11"
"1315","ASV2942","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,0.997368421052632,"LRC7.O"
"1316","ASV2942","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,0.997368421052632,"LRC7.S"
"1317","ASV2942","Proteobacteria","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","BX+",0,0.994736842105263,"LRH11"
"1318","ASV2946","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.981432360742706,"LWS11"
"1319","ASV2946","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.978779840848806,"LMA2"
"1320","ASV2946","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.978779840848806,"LMO1"
"1321","ASV2946","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976127320954907,"LMJ1"
"1322","ASV2946","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LME1"
"1323","ASV2946","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LME2"
"1324","ASV2968","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.973684210526316,"LWS2"
"1325","ASV299","Firmicutes","Bacillaceae","Bacillus","BX+",0,1,"LMX8"
"1326","ASV299","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.989445910290237,"LMX1"
"1327","ASV299","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LBA21"
"1328","ASV299","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LMM1"
"1329","ASV299","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LMP1"
"1330","ASV299","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LME1"
"1331","ASV299","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LME2"
"1332","ASV299","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LBA21"
"1333","ASV299","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LMJ1"
"1334","ASV3094","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LBA21"
"1335","ASV3094","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LMM1"
"1336","ASV3094","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LMP1"
"1337","ASV3094","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.984168865435356,"LMX8"
"1338","ASV3094","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.978891820580475,"LME1"
"1339","ASV3094","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.978891820580475,"LME2"
"1340","ASV3094","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.976253298153034,"LMX1"
"1341","ASV3094","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LBA21"
"1342","ASV3094","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.973614775725594,"LMJ1"
"1343","ASV3094","Firmicutes","Bacillaceae","Bacillus","BX+",0,0.970976253298153,"LWS11"
"1344","ASV3139","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.981578947368421,"LSP13"
"1345","ASV3139","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.981578947368421,"LMA1"
"1346","ASV3139","Proteobacteria","Sphingomonadaceae","Sphingobium","BX+",0,0.981578947368421,"LMC3"
